#,Title,Notes,Tags,Text Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners On Base,Outs,Count,Pitch Result,Pitch Type,Velocity (MPH),BIP Type,BIP Result,Non-BIP Result
712,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.7,,"Bloss, J.","Knight, R.",T1,0-0,-,1,1-2,Strike Taken,Curveball,75,"","",Strikeout
713,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Rivera, N.",T1,0-0,-,2,0-0,Ball,Fastball,93,"","",""
714,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Rivera, N.",T1,0-0,-,2,1-0,Strike Swinging,Fastball,92,"","",""
715,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:09.4,,"Bloss, J.","Rivera, N.",T1,0-0,-,2,1-1,BIP,Slider,82,Ground Ball,Groundout,""
716,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:08.1,,"Bloss, J.","Engstrom, H.",T2,0-0,-,0,0-0,Foul,Fastball,91,"","",""
717,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Engstrom, H.",T2,0-0,-,0,0-1,Ball,Slider,82,"","",""
718,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Engstrom, H.",T2,0-0,-,0,1-1,Ball,Fastball,93,"","",""
719,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:10.7,,"Bloss, J.","Engstrom, H.",T2,0-0,-,0,2-1,BIP,Fastball,92,Fly Ball,Flyout,""
720,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Boardman, C.",T2,0-0,-,1,0-0,Strike Taken,Fastball,91,"","",""
721,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Boardman, C.",T2,0-0,-,1,0-1,Foul,Fastball,93,"","",""
722,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:06.3,,"Bloss, J.","Boardman, C.",T2,0-0,-,1,0-2,Strike Swinging,Fastball,92,"","",Strikeout
723,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Melendez, R.",T2,0-0,-,2,0-0,Ball,Fastball,92,"","",""
724,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Melendez, R.",T2,0-0,-,2,1-0,Strike Swinging,Fastball,91,"","",""
725,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.7,,"Bloss, J.","Melendez, R.",T2,0-0,-,2,1-1,Foul,Fastball,92,"","",""
726,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:11.6,,"Bloss, J.","Melendez, R.",T2,0-0,-,2,1-2,BIP,Fastball,92,Popup,Popout,""
727,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Romatzick, J.",T3,0-0,-,0,0-0,Strike Taken,Fastball,91,"","",""
728,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Romatzick, J.",T3,0-0,-,0,0-1,Strike Swinging,Fastball,92,"","",""
729,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Romatzick, J.",T3,0-0,-,0,0-2,Ball,Fastball,93,"","",""
730,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Romatzick, J.",T3,0-0,-,0,1-2,Foul,Fastball,93,"","",""
731,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.6,,"Bloss, J.","Romatzick, J.",T3,0-0,-,0,1-2,Strike Taken,Slider,81,"","",Strikeout
732,"Bloss, J. VS Chavarria, M.",University of Hartford vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Chavarria, M.",T3,0-0,-,1,0-0,Strike Swinging,Fastball,92,"","",""
733,"Bloss, J. VS Chavarria, M.",University of Hartford vs Georgetown University,,,00:00:04.7,,"Bloss, J.","Chavarria, M.",T3,0-0,-,1,0-1,Ball,Fastball,92,"","",""
734,"Bloss, J. VS Chavarria, M.",University of Hartford vs Georgetown University,,,00:00:04.6,,"Bloss, J.","Chavarria, M.",T3,0-0,-,1,1-1,Strike Swinging,Fastball,91,"","",""
735,"Bloss, J. VS Chavarria, M.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Chavarria, M.",T3,0-0,-,1,1-2,Ball,Fastball,94,"","",""
736,"Bloss, J. VS Chavarria, M.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Chavarria, M.",T3,0-0,-,1,2-2,Strike Swinging,Fastball,93,"","",Strikeout
737,"Bloss, J. VS Ciccone, J.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Ciccone, J.",T3,0-0,-,2,0-0,Ball,Fastball,92,"","",""
738,"Bloss, J. VS Ciccone, J.",University of Hartford vs Georgetown University,,,00:00:09.6,,"Bloss, J.","Ciccone, J.",T3,0-0,-,2,1-0,BIP,Fastball,91,Popup,Popout,""
739,"Bloss, J. VS Kellogg, D.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Kellogg, D.",T4,0-0,-,0,0-0,Strike Taken,Slider,79,"","",""
740,"Bloss, J. VS Kellogg, D.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Kellogg, D.",T4,0-0,-,0,0-1,Strike Taken,Slider,79,"","",""
741,"Bloss, J. VS Kellogg, D.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Kellogg, D.",T4,0-0,-,0,0-2,Ball,Curveball,72,"","",""
742,"Bloss, J. VS Kellogg, D.",University of Hartford vs Georgetown University,,,00:00:09.1,,"Bloss, J.","Kellogg, D.",T4,0-0,-,0,1-2,BIP,Fastball,91,Ground Ball,Groundout,""
743,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Knight, R.",T4,0-0,-,1,0-0,Strike Swinging,Fastball,91,"","",""
744,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Knight, R.",T4,0-0,-,1,0-1,Ball,Fastball,91,"","",""
745,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Knight, R.",T4,0-0,-,1,1-1,Strike Swinging,Slider,81,"","",""
746,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.4,,"Bloss, J.","Knight, R.",T4,0-0,-,1,1-2,Strike Swinging,Fastball,92,"","",Strikeout
747,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Rivera, N.",T4,0-0,-,2,0-0,Strike Taken,Curveball,74,"","",""
748,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.3,,"Bloss, J.","Rivera, N.",T4,0-0,-,2,0-1,Ball,Fastball,92,"","",""
749,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.4,,"Bloss, J.","Rivera, N.",T4,0-0,-,2,1-1,Foul,Curveball,0,"","",""
750,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Rivera, N.",T4,0-0,-,2,1-2,Strike Swinging,Fastball,92,"","",Strikeout
751,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:05.3,,"Bloss, J.","Engstrom, H.",T5,0-0,-,0,0-0,Foul,Slider,81,"","",""
752,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Engstrom, H.",T5,0-0,-,0,0-1,Strike Taken,Curveball,74,"","",""
753,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Engstrom, H.",T5,0-0,-,0,0-2,Ball,Fastball,92,"","",""
754,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:05.5,,"Bloss, J.","Engstrom, H.",T5,0-0,-,0,1-2,Strike Swinging,Fastball,92,"","",Strikeout
755,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:05.5,,"Bloss, J.","Boardman, C.",T5,0-0,-,1,0-0,Foul,Fastball,92,"","",""
756,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Boardman, C.",T5,0-0,-,1,0-1,Ball,Fastball,91,"","",""
757,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Boardman, C.",T5,0-0,-,1,1-1,Strike Taken,Curveball,75,"","",""
758,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:10.6,,"Bloss, J.","Boardman, C.",T5,0-0,-,1,1-2,BIP,Fastball,92,Popup,Popout,""
759,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:04.6,,"Bloss, J.","Melendez, R.",T5,0-0,-,2,0-0,Ball,Slider,81,"","",""
760,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:04.7,,"Bloss, J.","Melendez, R.",T5,0-0,-,2,1-0,Strike Swinging,Slider,83,"","",""
761,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Melendez, R.",T5,0-0,-,2,1-1,Ball,Fastball,93,"","",""
762,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Melendez, R.",T5,0-0,-,2,2-1,Ball,Fastball,92,"","",""
763,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Melendez, R.",T5,0-0,-,2,3-1,Foul,Fastball,91,"","",""
764,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.5,,"Bloss, J.","Melendez, R.",T5,0-0,-,2,3-2,Ball,Slider,80,"","",Walk
765,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:06.4,,"Bloss, J.","Romatzick, J.",T5,0-0,1B,2,0-0,Ball,Fastball,89,"","",""
766,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Romatzick, J.",T5,0-0,1B,2,1-0,Foul,Fastball,89,"","",""
767,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.3,,"Bloss, J.","Romatzick, J.",T5,0-0,1B,2,1-1,Strike Taken,Slider,79,"","",""
768,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:09.3,,"Bloss, J.","Romatzick, J.",T5,0-0,1B,2,1-2,Strike Swinging,Curveball,75,"","",Strikeout
769,"Bloss, J. VS Chavarria, M.",University of Hartford vs Georgetown University,,,00:00:09.7,,"Bloss, J.","Chavarria, M.",T6,0-0,-,0,0-0,BIP,Fastball,91,Fly Ball,Flyout,""
770,"Bloss, J. VS Ciccone, J.",University of Hartford vs Georgetown University,,,00:00:04.7,,"Bloss, J.","Ciccone, J.",T6,0-0,-,1,0-0,Ball,Fastball,90,"","",""
771,"Bloss, J. VS Ciccone, J.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Ciccone, J.",T6,0-0,-,1,1-0,Foul,Fastball,90,"","",""
772,"Bloss, J. VS Ciccone, J.",University of Hartford vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Ciccone, J.",T6,0-0,-,1,1-1,Ball,Curveball,74,"","",""
773,"Bloss, J. VS Ciccone, J.",University of Hartford vs Georgetown University,,,00:00:09.6,,"Bloss, J.","Ciccone, J.",T6,0-0,-,1,2-1,BIP,Fastball,90,Fly Ball,Flyout,""
774,"Bloss, J. VS Kellogg, D.",University of Hartford vs Georgetown University,,,00:00:05.4,,"Bloss, J.","Kellogg, D.",T6,0-0,-,2,0-0,Foul,Curveball,73,"","",""
775,"Bloss, J. VS Kellogg, D.",University of Hartford vs Georgetown University,,,00:00:10.7,,"Bloss, J.","Kellogg, D.",T6,0-0,-,2,0-1,BIP,Fastball,92,Fly Ball,Flyout,""
776,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Knight, R.",T7,0-0,-,0,0-0,Ball,Slider,84,"","",""
777,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Knight, R.",T7,0-0,-,0,1-0,Ball,Changeup,83,"","",""
778,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.3,,"Bloss, J.","Knight, R.",T7,0-0,-,0,2-0,Foul,Fastball,91,"","",""
779,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Knight, R.",T7,0-0,-,0,2-1,Strike Taken,Slider,79,"","",""
780,"Bloss, J. VS Knight, R.",University of Hartford vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Knight, R.",T7,0-0,-,0,2-2,Strike Taken,Fastball,92,"","",Strikeout
781,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Rivera, N.",T7,0-0,-,1,0-0,Strike Taken,Fastball,91,"","",""
782,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:04.7,,"Bloss, J.","Rivera, N.",T7,0-0,-,1,0-1,Ball,Curveball,72,"","",""
783,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.5,,"Bloss, J.","Rivera, N.",T7,0-0,-,1,1-1,Foul,Slider,78,"","",""
784,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Rivera, N.",T7,0-0,-,1,1-2,Ball,Fastball,92,"","",""
785,"Bloss, J. VS Rivera, N.",University of Hartford vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Rivera, N.",T7,0-0,-,1,2-2,Strike Swinging,Slider,79,"","",Strikeout
786,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Engstrom, H.",T7,0-0,-,2,0-0,Ball,Curveball,75,"","",""
787,"Bloss, J. VS Engstrom, H.",University of Hartford vs Georgetown University,,,00:00:11.1,,"Bloss, J.","Engstrom, H.",T7,0-0,-,2,1-0,BIP,Fastball,91,Popup,Popout,""
788,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Boardman, C.",T8,0-2,-,0,0-0,Strike Taken,Fastball,89,"","",""
789,"Bloss, J. VS Boardman, C.",University of Hartford vs Georgetown University,,,00:00:10.7,,"Bloss, J.","Boardman, C.",T8,0-2,-,0,0-1,BIP,Fastball,91,Popup,Popout,""
790,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.4,,"Bloss, J.","Melendez, R.",T8,0-2,-,1,0-0,Ball,Slider,80,"","",""
791,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Melendez, R.",T8,0-2,-,1,1-0,Ball,Fastball,91,"","",""
792,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:05.1,,"Bloss, J.","Melendez, R.",T8,0-2,-,1,2-0,Strike Taken,Slider,79,"","",""
793,"Bloss, J. VS Melendez, R.",University of Hartford vs Georgetown University,,,00:00:10.4,,"Bloss, J.","Melendez, R.",T8,0-2,-,1,2-1,BIP,Fastball,0,Line Drive,Single,""
794,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:08.5,,"Bloss, J.","Romatzick, J.",T8,0-2,1B,1,0-0,Ball,Slider,77,"","",""
795,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Romatzick, J.",T8,0-2,-,2,1-0,Strike Taken,Fastball,89,"","",""
796,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.2,,"Bloss, J.","Romatzick, J.",T8,0-2,-,2,1-1,Ball,Slider,77,"","",""
797,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.5,,"Bloss, J.","Romatzick, J.",T8,0-2,-,2,2-1,Foul,Fastball,89,"","",""
798,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Romatzick, J.",T8,0-2,-,2,2-2,Foul,Curveball,74,"","",""
799,"Bloss, J. VS Romatzick, J.",University of Hartford vs Georgetown University,,,00:00:09.5,,"Bloss, J.","Romatzick, J.",T8,0-2,-,2,2-2,BIP,Fastball,90,Line Drive,Lineout,""
800,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:05.2,,"Bloss, J.","Nowak, L.",B1,0-0,-,0,0-0,Strike Taken,Fastball,95,"","",""
801,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:06.3,,"Bloss, J.","Nowak, L.",B1,0-0,-,0,0-1,Foul,Fastball,96,"","",""
802,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:09.9,,"Bloss, J.","Nowak, L.",B1,0-0,-,0,0-2,BIP,Fastball,95,Ground Ball,Groundout,""
803,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Bloss, J.","Clonch, C.",B1,0-0,-,1,0-0,Ball,Fastball,96,"","",""
804,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:04.8,,"Bloss, J.","Clonch, C.",B1,0-0,-,1,1-0,Ball,Fastball,95,"","",""
805,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:04.6,,"Bloss, J.","Clonch, C.",B1,0-0,-,1,2-0,Foul,Fastball,95,"","",""
806,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Clonch, C.",B1,0-0,-,1,2-1,Ball,Fastball,95,"","",""
807,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Clonch, C.",B1,0-0,-,1,3-1,Strike Taken,Fastball,95,"","",""
808,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:11.9,,"Bloss, J.","Clonch, C.",B1,0-0,-,1,3-2,BIP,Fastball,95,Fly Ball,Flyout,""
809,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Bloss, J.","Starling, J.",B1,0-0,-,2,0-0,Ball,Fastball,97,"","",""
810,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Bloss, J.","Starling, J.",B1,0-0,-,2,1-0,Strike Taken,Slider,83,"","",""
811,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Bloss, J.","Starling, J.",B1,0-0,-,2,1-1,Strike Taken,Curveball,77,"","",""
812,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.2,,"Bloss, J.","Starling, J.",B1,0-0,-,2,1-2,Foul,Fastball,95,"","",""
813,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.6,,"Bloss, J.","Starling, J.",B1,0-0,-,2,1-2,Foul,Curveball,76,"","",""
814,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.6,,"Bloss, J.","Starling, J.",B1,0-0,-,2,1-2,Strike Swinging,Curveball,76,"","",Strikeout
815,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Bloss, J.","Jenkins-cowart, J.",B2,0-0,-,0,0-0,Ball,Curveball,75,"","",""
816,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:04.6,,"Bloss, J.","Jenkins-cowart, J.",B2,0-0,-,0,1-0,Ball,Fastball,93,"","",""
817,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:05.1,,"Bloss, J.","Jenkins-cowart, J.",B2,0-0,-,0,2-0,Strike Taken,Fastball,93,"","",""
818,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Jenkins-cowart, J.",B2,0-0,-,0,2-1,Foul,Fastball,94,"","",""
819,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:10.2,,"Bloss, J.","Jenkins-cowart, J.",B2,0-0,-,0,2-2,BIP,Fastball,95,Ground Ball,Groundout,""
820,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Bloss, J.","Moylan, J.",B2,0-0,-,1,0-0,Ball,Fastball,95,"","",""
821,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Bloss, J.","Moylan, J.",B2,0-0,-,1,1-0,Ball,Slider,82,"","",""
822,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:14.4,,"Bloss, J.","Moylan, J.",B2,0-0,-,1,2-0,BIP,Fastball,94,Ground Ball,Double,""
823,"Bloss, J. VS Berini, J.",Georgetown University vs East Carolina University,,,00:00:13.4,,"Bloss, J.","Berini, J.",B2,0-0,2B,1,0-0,BIP,Fastball,93,Ground Ball,Single,""
824,"Bloss, J. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:07.2,,"Bloss, J.","Makarewicz, A.",B2,0-1,1B,1,0-0,Ball,Slider,83,"","",Hit By Pitch
825,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:05.2,,"Bloss, J.","Wilcoxen, J.",B2,0-1,1B-2B,1,0-0,Foul,Fastball,92,"","",""
826,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.9,,"Bloss, J.","Wilcoxen, J.",B2,0-1,1B-2B,1,0-1,Ball,Changeup,87,"","",""
827,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Wilcoxen, J.",B2,0-1,1B-2B,1,1-1,Strike Taken,Curveball,75,"","",""
828,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:14.4,,"Bloss, J.","Wilcoxen, J.",B2,0-1,1B-2B,1,1-2,BIP,Fastball,93,Line Drive,Single,""
829,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:05.1,,"Bloss, J.","Hoover, L.",B2,0-1,1B-3B,2,0-0,Strike Taken,Slider,83,"","",""
830,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:09.8,,"Bloss, J.","Hoover, L.",B2,0-1,1B-3B,2,0-1,BIP,Changeup,88,Ground Ball,Groundout,""
831,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:05.2,,"Bloss, J.","Nowak, L.",B3,0-1,-,0,0-0,Strike Taken,Curveball,76,"","",""
832,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:09.7,,"Bloss, J.","Nowak, L.",B3,0-1,-,0,0-1,BIP,Fastball,93,Ground Ball,Groundout,""
833,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:07.1,,"Bloss, J.","Clonch, C.",B3,0-1,-,1,0-0,Foul,Fastball,93,"","",""
834,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:06.3,,"Bloss, J.","Clonch, C.",B3,0-1,-,1,0-1,Ball,Changeup,90,"","",""
835,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:06.3,,"Bloss, J.","Clonch, C.",B3,0-1,-,1,1-1,Ball,Fastball,93,"","",""
836,"Bloss, J. VS Clonch, C.",Georgetown University vs East Carolina University,,,00:00:15.9,,"Bloss, J.","Clonch, C.",B3,0-1,-,1,2-1,BIP,Fastball,93,Fly Ball,Double,""
837,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Bloss, J.","Starling, J.",B3,0-1,2B,1,0-0,Foul,Curveball,81,"","",""
838,"Bloss, J. VS Starling, J.",Georgetown University vs East Carolina University,,,00:00:12.3,,"Bloss, J.","Starling, J.",B3,0-1,2B,1,0-1,BIP,Fastball,92,Line Drive,Single,""
839,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:06.3,,"Bloss, J.","Jenkins-cowart, J.",B3,0-2,1B,1,0-0,Ball,Changeup,87,"","",""
840,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:05.0,,"Bloss, J.","Jenkins-cowart, J.",B3,0-2,1B,1,1-0,Strike Taken,Slider,81,"","",""
841,"Bloss, J. VS Jenkins-cowart, J.",Georgetown University vs East Carolina University,,,00:00:10.6,,"Bloss, J.","Jenkins-cowart, J.",B3,0-2,1B,1,1-1,BIP,Changeup,88,Ground Ball,Grounded Into Double Play,""
842,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Bloss, J.","Moylan, J.",B4,0-2,-,0,0-0,Ball,Changeup,89,"","",""
843,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:04.8,,"Bloss, J.","Moylan, J.",B4,0-2,-,0,1-0,Foul,Changeup,89,"","",""
844,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:05.0,,"Bloss, J.","Moylan, J.",B4,0-2,-,0,1-1,Ball,Curveball,72,"","",""
845,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:06.7,,"Bloss, J.","Moylan, J.",B4,0-2,-,0,2-1,Foul,Fastball,92,"","",""
846,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:06.2,,"Bloss, J.","Moylan, J.",B4,0-2,-,0,2-2,Ball,Changeup,89,"","",""
847,"Bloss, J. VS Moylan, J.",Georgetown University vs East Carolina University,,,00:00:10.5,,"Bloss, J.","Moylan, J.",B4,0-2,-,0,3-2,BIP,Slider,83,Ground Ball,Groundout,""
848,"Bloss, J. VS Berini, J.",Georgetown University vs East Carolina University,,,00:00:04.9,,"Bloss, J.","Berini, J.",B4,0-2,-,1,0-0,Ball,Slider,81,"","",""
849,"Bloss, J. VS Berini, J.",Georgetown University vs East Carolina University,,,00:00:09.7,,"Bloss, J.","Berini, J.",B4,0-2,-,1,1-0,BIP,Fastball,94,Ground Ball,Groundout,""
850,"Bloss, J. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:04.8,,"Bloss, J.","Makarewicz, A.",B4,0-2,-,2,0-0,Ball,Fastball,94,"","",""
851,"Bloss, J. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:06.6,,"Bloss, J.","Makarewicz, A.",B4,0-2,-,2,1-0,Strike Swinging,Curveball,75,"","",""
852,"Bloss, J. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:06.3,,"Bloss, J.","Makarewicz, A.",B4,0-2,-,2,1-1,Ball,Changeup,90,"","",""
